ประเภทสัตว์,size,น้ำหนัก (กก.),อายุ (ปี),อายุ (เดือน),ชื่อของผลิตภัณฑ์,ชนิดของอาหาร,ประเภทอาหาร,ปริมาณอาหาร (กก.),งบประมาณ (บาท),ปริมาณที่กิน (g)/วัน,ปริมาณที่กิน (g)/ครั้ง,ความถี่,สัดส่วนของสารอาหารต่อ 100 กรัม (Protein),สัดส่วนของสารอาหารต่อ 100 กรัม (Fat),สัดส่วนของสารอาหารต่อ 100 กรัม (Fiber),สัดส่วนของสารอาหารต่อ 100 กรัม (Calcium),สัดส่วนของสารอาหารต่อ 100 กรัม (Ash),สัดส่วนของสารอาหารต่อ 100 กรัม (Phosphorus),สัดส่วนของสารอาหารต่อ 100 กรัม (Omega-6 fatty acids),สัดส่วนของสารอาหารต่อ 100 กรัม (Moisture)
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,0.4,65,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,1.1,280,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,1.1,280,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,1.1,280,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,1.1,280,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,1.1,280,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,1.1,280,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,1.1,280,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,1.1,280,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,1.1,280,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,1.1,280,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,1.1,280,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,1.1,280,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,1.1,280,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,1.1,280,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,1.1,280,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,1.1,280,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,1.1,280,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,1.1,280,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,1.1,280,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,1.1,280,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,2.8,400,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,2.8,400,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,2.8,400,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,2.8,400,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,2.8,400,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,2.8,400,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,2.8,400,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,2.8,400,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,2.8,400,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,2.8,400,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,2.8,400,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,2.8,400,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,2.8,400,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,2.8,400,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,2.8,400,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,2.8,400,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,2.8,400,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,2.8,400,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,2.8,400,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,2.8,400,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,6.5,670,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,6.5,670,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,6.5,670,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,6.5,670,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างการเจริญเติบโตของกระดูก ฟัน และกล้ามเนื้อ,6.5,670,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,6.5,670,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,6.5,670,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,6.5,670,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,6.5,670,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,บำรุงขนให้นุ่มสวยและเงางาม,6.5,670,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,6.5,670,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,6.5,670,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,6.5,670,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,5,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,6.5,670,80,40,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,6,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบสมองและการมองเห็น,6.5,670,100,50,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,2,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,6.5,670,35,17.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,3,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,6.5,670,50,25,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
แมว,,4,1,0,ฟริสกี้ส์ เซิร์ฟฟิ่ง เฟเวอร์ริสต์,เม็ด,เสริมสร้างระบบภูมิคุ้มกัน,6.5,670,65,32.5,2,32% - 34%,12% - 14%,3% - 5%,1.0% - 1.2%,6% - 7%,0.8% - 1.0%,2% - 2.0%,10%
